date;region;visitors
2021-05-28;Palazzo Poggi;7771.0
2021-05-28;Via del Guasto;5090.0
2021-05-28;Facoltà di Giurisprudenza;4384.0
2021-05-28;Piazza Rossini (Palazzo Malvezzi);13272.0
2021-05-28;2 Torri (inizio portico Via Zamboni);8541.0
2021-05-29;Piazza Puntoni (via Zamboni);0.0
2021-05-29;Palazzo Poggi;7267.0
2021-05-29;Via del Guasto;4909.0
2021-05-29;Porta San Donato;1227.0
2021-05-29;Piazza Rossini (Palazzo Malvezzi);12175.0
2021-05-29;2 Torri (inizio portico Via Zamboni);10283.0
2021-05-30;Palazzo Poggi;4474.0
2021-05-30;Facoltà di Giurisprudenza;2498.0
2021-05-30;Piazza Rossini (Palazzo Malvezzi);7958.0
2021-05-30;Piazza Scaravilli;6952.0
2021-05-30;2 Torri (inizio portico Via Zamboni);6978.0
2021-05-31;Via San Giacomo;16723.0
2021-05-31;Palazzo Poggi;6047.0
2021-05-31;Via del Guasto;3959.0
2021-05-31;Facoltà di Giurisprudenza;3362.0
2021-05-31;Piazza Verdi;8347.0
2021-06-01;Via San Giacomo;18346.0
2021-06-01;Via del Guasto;4419.0
2021-06-01;Porta San Donato;5505.0
2021-06-01;Piazza Verdi;9354.0
2021-06-02;Via del Guasto;2938.0
2021-06-02;Porta San Donato;0.0
2021-06-02;Facoltà di Giurisprudenza;2383.0
2021-06-02;2 Torri (inizio portico Via Zamboni);7156.0
2021-06-03;Via San Giacomo;18754.0
2021-06-03;Piazza Puntoni (via Zamboni);0.0
2021-06-03;Via del Guasto;4102.0
2021-06-03;Porta San Donato;5087.0
2021-06-03;Facoltà di Giurisprudenza;3419.0
2021-06-03;Piazza Scaravilli;7467.0
2021-06-04;2 Torri (inizio portico Via Zamboni);9142.0
2021-06-05;Piazza Puntoni (via Zamboni);0.0
2021-06-05;Porta San Donato;1663.0
2021-06-05;Facoltà di Giurisprudenza;3377.0
2021-06-05;2 Torri (inizio portico Via Zamboni);9542.0
2021-06-06;Piazza Puntoni (via Zamboni);0.0
2021-06-06;Palazzo Poggi;3950.0
2021-06-06;Facoltà di Giurisprudenza;2334.0
2021-06-06;Piazza Verdi;6781.0
2021-06-06;2 Torri (inizio portico Via Zamboni);6733.0
2021-06-07;Piazza Puntoni (via Zamboni);0.0
2021-06-07;Via del Guasto;3854.0
2021-06-07;Facoltà di Giurisprudenza;3177.0
2021-06-07;Piazza Rossini (Palazzo Malvezzi);8730.0
2021-06-08;Piazza Puntoni (via Zamboni);0.0
2021-06-08;Porta San Donato;5057.0
2021-06-08;Piazza Scaravilli;7115.0
2021-06-09;Piazza Scaravilli;8538.0
2021-06-09;2 Torri (inizio portico Via Zamboni);8196.0
2021-06-10;Piazza Rossini (Palazzo Malvezzi);11321.0
2021-06-10;Piazza Verdi;10147.0
2021-06-10;2 Torri (inizio portico Via Zamboni);8627.0
2021-06-11;Piazza Puntoni (via Zamboni);0.0
2021-06-11;Piazza Rossini (Palazzo Malvezzi);10810.0
2021-06-12;Via San Giacomo;17701.0
2021-06-12;Palazzo Poggi;7418.0
2021-06-12;Facoltà di Giurisprudenza;3360.0
2021-06-12;Piazza Scaravilli;9003.0
2021-06-13;Via San Giacomo;12606.0
2021-06-13;Via del Guasto;4739.0
2021-06-13;Facoltà di Giurisprudenza;2668.0
2021-06-13;Piazza Rossini (Palazzo Malvezzi);8105.0
2021-06-13;Piazza Scaravilli;7093.0
2021-06-13;2 Torri (inizio portico Via Zamboni);6962.0
2021-06-14;Palazzo Poggi;0.0
2021-06-14;Via del Guasto;4444.0
2021-06-14;Piazza Rossini (Palazzo Malvezzi);9040.0
2021-06-15;Via San Giacomo;18598.0
2021-06-15;Piazza Verdi;10191.0
2021-06-16;Palazzo Poggi;0.0
2021-06-16;Via del Guasto;5100.0
2021-06-17;Porta San Donato;5742.0
2021-06-17;2 Torri (inizio portico Via Zamboni);8464.0
2021-06-18;Piazza Puntoni (via Zamboni);0.0
2021-06-18;Facoltà di Giurisprudenza;3808.0
2021-06-18;Piazza Rossini (Palazzo Malvezzi);13414.0
2021-06-19;Via San Giacomo;17793.0
2021-06-19;Piazza Puntoni (via Zamboni);0.0
2021-06-19;Palazzo Poggi;0.0
2021-06-19;Porta San Donato;1314.0
2021-06-19;Facoltà di Giurisprudenza;3344.0
2021-06-19;Piazza Scaravilli;9912.0
2021-06-20;Palazzo Poggi;0.0
2021-06-20;Via del Guasto;3559.0
2021-06-20;Facoltà di Giurisprudenza;2581.0
2021-06-20;Piazza Scaravilli;7181.0
2021-06-20;Piazza Verdi;7460.0
2021-06-21;Piazza Scaravilli;7212.0
2021-06-22;Facoltà di Giurisprudenza;3487.0
2021-06-22;Piazza Scaravilli;8925.0
2021-06-22;2 Torri (inizio portico Via Zamboni);11023.0
2021-06-23;Palazzo Poggi;0.0
2021-06-23;Facoltà di Giurisprudenza;3360.0
2021-06-23;Piazza Rossini (Palazzo Malvezzi);9753.0
2021-06-23;Piazza Scaravilli;8281.0
2021-06-24;Piazza Scaravilli;8158.0
2021-06-25;Piazza Puntoni (via Zamboni);0.0
2021-06-25;Via del Guasto;4895.0
2021-06-25;Piazza Scaravilli;9013.0
2021-06-26;Via San Giacomo;16437.0
2021-06-26;Porta San Donato;1284.0
2021-06-26;Facoltà di Giurisprudenza;2872.0
2021-06-26;Piazza Verdi;8668.0
2021-06-27;Piazza Puntoni (via Zamboni);0.0
2021-06-27;Palazzo Poggi;0.0
2021-06-27;Via del Guasto;3036.0
2021-06-27;Porta San Donato;0.0
2021-06-27;Piazza Scaravilli;6655.0
2021-06-27;Piazza Verdi;6886.0
2021-06-28;Palazzo Poggi;0.0
2021-06-28;Piazza Rossini (Palazzo Malvezzi);8630.0
2021-06-29;Via San Giacomo;17966.0
2021-06-30;Via San Giacomo;18612.0
2021-06-30;Facoltà di Giurisprudenza;3383.0
2021-06-30;Piazza Verdi;9091.0
2021-07-01;Via San Giacomo;18206.0
2021-07-01;Via del Guasto;4068.0
2021-07-01;Piazza Rossini (Palazzo Malvezzi);9410.0
2021-07-02;Piazza Puntoni (via Zamboni);0.0
2021-07-02;Via del Guasto;3751.0
2021-07-02;Porta San Donato;3842.0
2021-07-02;Piazza Scaravilli;8412.0
2021-07-03;Via San Giacomo;19939.0
2021-07-03;Piazza Puntoni (via Zamboni);0.0
2021-07-03;Palazzo Poggi;0.0
2021-07-03;Via del Guasto;3019.0
2021-07-03;Porta San Donato;1110.0
2021-07-03;Piazza Scaravilli;8962.0
2021-07-03;2 Torri (inizio portico Via Zamboni);8723.0
2021-07-04;Via San Giacomo;12551.0
2021-07-04;Facoltà di Giurisprudenza;2370.0
2021-07-04;Piazza Verdi;7599.0
2021-07-04;2 Torri (inizio portico Via Zamboni);6661.0
2021-07-05;Piazza Puntoni (via Zamboni);0.0
2021-07-05;Facoltà di Giurisprudenza;2924.0
2021-07-05;Piazza Rossini (Palazzo Malvezzi);9394.0
2021-07-05;Piazza Scaravilli;7491.0
2021-07-06;Piazza Puntoni (via Zamboni);0.0
2021-07-06;Palazzo Poggi;0.0
2021-07-06;Porta San Donato;4922.0
2021-07-06;Facoltà di Giurisprudenza;2970.0
2021-07-07;Palazzo Poggi;0.0
2021-07-07;Via del Guasto;3970.0
2021-07-07;Facoltà di Giurisprudenza;3554.0
2021-07-07;Piazza Rossini (Palazzo Malvezzi);11131.0
2021-07-07;Piazza Scaravilli;9437.0
2021-07-08;Piazza Puntoni (via Zamboni);0.0
2021-07-08;Piazza Rossini (Palazzo Malvezzi);10069.0
2021-07-08;Piazza Scaravilli;8215.0
2021-07-08;2 Torri (inizio portico Via Zamboni);8207.0
2021-07-09;Via San Giacomo;18487.0
2021-07-09;Palazzo Poggi;0.0
2021-07-09;Piazza Rossini (Palazzo Malvezzi);10256.0
2021-07-09;Piazza Scaravilli;8336.0
2021-07-09;Piazza Verdi;8903.0
2021-07-09;2 Torri (inizio portico Via Zamboni);8239.0
2021-07-10;Piazza Puntoni (via Zamboni);0.0
2021-07-10;Palazzo Poggi;0.0
2021-07-10;Via del Guasto;2807.0
2021-07-10;Porta San Donato;1357.0
2021-07-10;Piazza Scaravilli;8687.0
2021-07-11;Piazza Puntoni (via Zamboni);0.0
2021-07-11;Palazzo Poggi;0.0
2021-07-11;Via del Guasto;2056.0
2021-07-11;Facoltà di Giurisprudenza;2075.0
2021-07-11;Piazza Rossini (Palazzo Malvezzi);6284.0
2021-07-11;Piazza Scaravilli;6108.0
2021-07-11;Piazza Verdi;6047.0
2021-07-11;2 Torri (inizio portico Via Zamboni);6028.0
2021-07-12;Piazza Puntoni (via Zamboni);0.0
2021-07-12;Piazza Rossini (Palazzo Malvezzi);11239.0
2021-07-12;Piazza Verdi;10112.0
2021-07-13;Palazzo Poggi;0.0
2021-07-13;Via del Guasto;3381.0
2021-07-13;Piazza Rossini (Palazzo Malvezzi);8662.0
2021-07-13;Piazza Scaravilli;7655.0
2021-07-14;Via San Giacomo;18558.0
2021-07-14;Via del Guasto;3495.0
2021-07-14;Facoltà di Giurisprudenza;3363.0
2021-07-15;Via San Giacomo;18245.0
2021-07-15;Piazza Puntoni (via Zamboni);0.0
2021-07-15;Porta San Donato;5015.0
2021-07-16;Via San Giacomo;18516.0
2021-07-16;Facoltà di Giurisprudenza;3132.0
2021-07-16;Piazza Rossini (Palazzo Malvezzi);9872.0
2021-07-17;Piazza Puntoni (via Zamboni);0.0
2021-07-17;Piazza Rossini (Palazzo Malvezzi);10263.0
2021-07-18;Via del Guasto;2167.0
2021-07-18;Porta San Donato;0.0
2021-07-18;Piazza Rossini (Palazzo Malvezzi);7724.0
2021-07-18;2 Torri (inizio portico Via Zamboni);7009.0
2021-07-19;Via San Giacomo;16761.0
2021-07-19;Piazza Puntoni (via Zamboni);0.0
2021-07-20;Palazzo Poggi;0.0
2021-07-20;Porta San Donato;3615.0
2021-07-20;Facoltà di Giurisprudenza;2904.0
2021-07-20;Piazza Verdi;8182.0
2021-07-20;2 Torri (inizio portico Via Zamboni);9153.0
2021-07-21;Piazza Puntoni (via Zamboni);0.0
2021-07-21;Palazzo Poggi;0.0
2021-07-21;Piazza Scaravilli;7844.0
2021-07-21;2 Torri (inizio portico Via Zamboni);8017.0
2021-07-22;Palazzo Poggi;0.0
2021-07-22;2 Torri (inizio portico Via Zamboni);8293.0
2021-07-23;Via San Giacomo;18103.0
2021-07-23;Via del Guasto;3691.0
2021-07-23;Piazza Rossini (Palazzo Malvezzi);8690.0
2021-07-23;Piazza Scaravilli;7578.0
2021-07-23;Piazza Verdi;7993.0
2021-07-23;2 Torri (inizio portico Via Zamboni);8102.0
2021-07-24;Porta San Donato;101.0
2021-07-24;Piazza Rossini (Palazzo Malvezzi);7937.0
2021-07-24;Piazza Verdi;7032.0
2021-07-24;2 Torri (inizio portico Via Zamboni);7569.0
2021-07-25;Facoltà di Giurisprudenza;1837.0
2021-07-25;Piazza Scaravilli;6065.0
2021-07-25;Piazza Verdi;5636.0
2021-07-25;2 Torri (inizio portico Via Zamboni);6212.0
2021-07-26;Via del Guasto;2679.0
2021-07-26;Facoltà di Giurisprudenza;2241.0
2021-07-26;2 Torri (inizio portico Via Zamboni);7314.0
2021-07-27;Porta San Donato;3535.0
2021-07-27;Piazza Rossini (Palazzo Malvezzi);8198.0
2021-07-27;Piazza Scaravilli;7161.0
2021-07-27;Piazza Verdi;7286.0
2021-07-28;Palazzo Poggi;0.0
2021-07-28;2 Torri (inizio portico Via Zamboni);7868.0
2021-07-29;Via San Giacomo;15467.0
2021-07-29;Via del Guasto;2209.0
2021-07-30;Via San Giacomo;15179.0
2021-07-30;Piazza Puntoni (via Zamboni);0.0
2021-07-31;Via del Guasto;1497.0
2021-07-31;Porta San Donato;0.0
2021-07-31;Piazza Rossini (Palazzo Malvezzi);5574.0
2021-07-31;Piazza Verdi;4954.0
2021-08-01;Facoltà di Giurisprudenza;1209.0
2021-08-01;Piazza Scaravilli;4970.0
2021-08-01;Piazza Verdi;4598.0
2021-08-01;2 Torri (inizio portico Via Zamboni);5608.0
2021-08-02;Piazza Puntoni (via Zamboni);0.0
2021-08-02;Porta San Donato;0.0
2021-08-02;Piazza Rossini (Palazzo Malvezzi);5330.0
2021-08-02;Piazza Scaravilli;240.0
2021-08-03;Via San Giacomo;12679.0
2021-08-03;Porta San Donato;0.0
2021-08-03;Piazza Verdi;4882.0
2021-08-03;2 Torri (inizio portico Via Zamboni);6010.0
2021-08-04;Via del Guasto;1876.0
2021-08-04;Porta San Donato;0.0
2021-08-04;Facoltà di Giurisprudenza;1598.0
2021-08-04;Piazza Scaravilli;0.0
2021-08-05;Piazza Scaravilli;0.0
2021-08-05;Piazza Verdi;5203.0
2021-08-05;2 Torri (inizio portico Via Zamboni);5894.0
2021-08-06;Porta San Donato;0.0
2021-08-06;Facoltà di Giurisprudenza;1469.0
2021-08-06;Piazza Verdi;5027.0
2021-08-07;Palazzo Poggi;0.0
2021-08-07;Porta San Donato;0.0
2021-08-07;Piazza Scaravilli;0.0
2021-08-07;2 Torri (inizio portico Via Zamboni);6373.0
2021-08-08;Palazzo Poggi;0.0
2021-08-08;Facoltà di Giurisprudenza;1091.0
2021-08-08;Piazza Rossini (Palazzo Malvezzi);0.0
2021-08-08;Piazza Verdi;3808.0
2021-08-09;Via San Giacomo;9567.0
2021-08-09;Porta San Donato;0.0
2021-08-09;Piazza Verdi;3697.0
2021-08-09;2 Torri (inizio portico Via Zamboni);5244.0
2021-08-10;Piazza Puntoni (via Zamboni);0.0
2021-08-10;Via del Guasto;1304.0
2021-08-10;Porta San Donato;0.0
2021-08-10;Piazza Verdi;3988.0
2021-08-11;Facoltà di Giurisprudenza;991.0
2021-08-11;Piazza Rossini (Palazzo Malvezzi);0.0
2021-08-11;Piazza Scaravilli;0.0
2021-08-11;2 Torri (inizio portico Via Zamboni);4978.0
2021-08-12;Via del Guasto;1363.0
2021-08-12;2 Torri (inizio portico Via Zamboni);5185.0
2021-08-13;Porta San Donato;0.0
2021-08-13;Piazza Scaravilli;0.0
2021-08-14;Via del Guasto;890.0
2021-08-14;Piazza Rossini (Palazzo Malvezzi);0.0
2021-08-14;Piazza Verdi;3616.0
2021-08-15;Via del Guasto;0.0
2021-08-15;Facoltà di Giurisprudenza;5106.0
2021-08-16;Via San Giacomo;0.0
2021-08-16;Palazzo Poggi;0.0
2021-08-16;Piazza Rossini (Palazzo Malvezzi);3650.0
2021-08-17;Via San Giacomo;0.0
2021-08-17;Piazza Scaravilli;1226.0
2021-08-17;Piazza Verdi;6273.0
2021-08-18;Via San Giacomo;0.0
2021-08-18;Piazza Puntoni (via Zamboni);0.0
2021-08-18;Piazza Rossini (Palazzo Malvezzi);5252.0
2021-08-18;Piazza Verdi;7424.0
2021-08-19;Facoltà di Giurisprudenza;7154.0
2021-08-19;Piazza Rossini (Palazzo Malvezzi);5174.0
2021-08-19;2 Torri (inizio portico Via Zamboni);12629.0
2021-08-20;Via San Giacomo;0.0
2021-08-20;Porta San Donato;11364.0
2021-08-20;Facoltà di Giurisprudenza;7157.0
2021-08-20;Piazza Rossini (Palazzo Malvezzi);5267.0
2021-08-20;Piazza Scaravilli;1374.0
2021-08-21;Via San Giacomo;0.0
2021-08-21;Piazza Puntoni (via Zamboni);0.0
2021-08-21;Piazza Rossini (Palazzo Malvezzi);6248.0
2021-08-23;Via San Giacomo;0.0
2021-08-23;Palazzo Poggi;1722.0
2021-08-23;Via del Guasto;830.0
2021-08-23;Porta San Donato;11579.0
2021-08-24;Piazza Scaravilli;1833.0
2021-08-25;Via San Giacomo;0.0
2021-08-25;Piazza Puntoni (via Zamboni);0.0
2021-08-25;Via del Guasto;1329.0
2021-08-25;Porta San Donato;13832.0
2021-08-25;Piazza Rossini (Palazzo Malvezzi);6725.0
2021-08-25;Piazza Scaravilli;1908.0
2021-08-26;Via San Giacomo;0.0
2021-08-26;Piazza Puntoni (via Zamboni);0.0
2021-08-26;Porta San Donato;14092.0
2021-08-26;Facoltà di Giurisprudenza;8339.0
2021-08-26;Piazza Rossini (Palazzo Malvezzi);6584.0
2021-08-26;2 Torri (inizio portico Via Zamboni);12784.0
2021-08-27;Via San Giacomo;0.0
2021-08-27;Piazza Puntoni (via Zamboni);0.0
2021-08-27;Facoltà di Giurisprudenza;8879.0
2021-08-28;Via San Giacomo;0.0
2021-08-28;Palazzo Poggi;302.0
2021-08-28;Facoltà di Giurisprudenza;12216.0
2021-08-28;Piazza Scaravilli;2628.0
2021-08-28;Piazza Verdi;11273.0
2021-08-29;Via San Giacomo;0.0
2021-08-29;Piazza Puntoni (via Zamboni);0.0
2021-08-29;Palazzo Poggi;0.0
2021-08-29;Porta San Donato;13537.0
2021-08-30;Via del Guasto;1608.0
2021-08-30;Facoltà di Giurisprudenza;7669.0
2021-08-30;Piazza Rossini (Palazzo Malvezzi);6630.0
2021-08-31;Via del Guasto;1786.0
2021-08-31;Porta San Donato;17241.0
2021-08-31;Piazza Scaravilli;2976.0
2021-09-02;Via del Guasto;2073.0
2021-09-02;Porta San Donato;17322.0
2021-09-02;Facoltà di Giurisprudenza;9947.0
2021-09-02;Piazza Rossini (Palazzo Malvezzi);9166.0
2021-09-02;Piazza Verdi;11747.0
2021-09-03;Via del Guasto;2484.0
2021-09-03;Piazza Rossini (Palazzo Malvezzi);10635.0
2021-09-03;Piazza Scaravilli;3564.0
2021-09-04;Facoltà di Giurisprudenza;15658.0
2021-09-04;2 Torri (inizio portico Via Zamboni);19429.0
2021-09-05;Palazzo Poggi;0.0
2021-09-05;Piazza Scaravilli;2699.0
2021-09-05;Piazza Verdi;13411.0
2021-09-05;2 Torri (inizio portico Via Zamboni);16610.0
2021-09-06;Palazzo Poggi;4427.0
2021-09-06;Via del Guasto;2224.0
2021-09-06;Facoltà di Giurisprudenza;10620.0
2021-09-06;Piazza Rossini (Palazzo Malvezzi);9255.0
2021-09-07;Porta San Donato;18974.0
2021-09-07;Facoltà di Giurisprudenza;11491.0
2021-09-07;Piazza Scaravilli;3823.0
2021-09-07;2 Torri (inizio portico Via Zamboni);14532.0
2021-09-08;Piazza Puntoni (via Zamboni);0.0
2021-09-08;Porta San Donato;7153.0
2021-09-09;Via San Giacomo;0.0
2021-09-09;Piazza Puntoni (via Zamboni);0.0
2021-09-09;Via del Guasto;712.0
2021-09-09;Porta San Donato;3349.0
2021-09-09;Piazza Rossini (Palazzo Malvezzi);14122.0
2021-09-09;2 Torri (inizio portico Via Zamboni);14146.0
2021-09-10;Piazza Puntoni (via Zamboni);0.0
2021-09-10;Palazzo Poggi;4341.0
2021-09-10;Facoltà di Giurisprudenza;4791.0
2021-09-11;Via San Giacomo;0.0
2021-09-11;Via del Guasto;2642.0
2021-09-11;Porta San Donato;22090.0
2021-09-11;Piazza Scaravilli;3869.0
2021-09-11;Piazza Verdi;21428.0
2021-09-12;Via del Guasto;1917.0
2021-09-12;Porta San Donato;17307.0
2021-09-12;Piazza Scaravilli;3298.0
2021-09-13;Facoltà di Giurisprudenza;11049.0
2021-09-14;Piazza Puntoni (via Zamboni);0.0
2021-09-14;Piazza Scaravilli;5290.0
2021-09-14;Piazza Verdi;19336.0
2021-09-14;2 Torri (inizio portico Via Zamboni);18292.0
2021-09-15;Via San Giacomo;0.0
2021-09-15;Piazza Puntoni (via Zamboni);0.0
2021-09-15;Via del Guasto;2974.0
2021-09-15;Facoltà di Giurisprudenza;15464.0
2021-09-16;Palazzo Poggi;6023.0
2021-09-16;Via del Guasto;2976.0
2021-09-16;Piazza Verdi;16849.0
2021-09-17;Via San Giacomo;0.0
2021-09-17;Porta San Donato;24615.0
2021-09-18;Piazza Rossini (Palazzo Malvezzi);17307.0
2021-09-18;Piazza Scaravilli;5124.0
2021-09-18;Piazza Verdi;22365.0
2021-09-18;2 Torri (inizio portico Via Zamboni);21427.0
2021-09-19;Via del Guasto;2649.0
2021-09-19;Facoltà di Giurisprudenza;18837.0
2021-09-19;Piazza Rossini (Palazzo Malvezzi);16457.0
2021-09-19;2 Torri (inizio portico Via Zamboni);20878.0
2021-09-20;Piazza Puntoni (via Zamboni);0.0
2021-09-20;Palazzo Poggi;7483.0
2021-09-20;Facoltà di Giurisprudenza;16808.0
2021-09-20;2 Torri (inizio portico Via Zamboni);16864.0
2021-09-21;Facoltà di Giurisprudenza;17548.0
2021-09-22;Piazza Puntoni (via Zamboni);0.0
2021-09-22;Via del Guasto;5312.0
2021-09-22;Porta San Donato;25381.0
2021-09-22;Facoltà di Giurisprudenza;18933.0
2021-09-22;Piazza Rossini (Palazzo Malvezzi);17033.0
2021-09-22;Piazza Scaravilli;12767.0
2021-09-22;2 Torri (inizio portico Via Zamboni);18867.0
2021-09-23;Via San Giacomo;0.0
2021-09-23;Via del Guasto;4781.0
2021-09-23;Facoltà di Giurisprudenza;17858.0
2021-09-23;Piazza Verdi;22117.0
2021-09-24;Via San Giacomo;0.0
2021-09-24;Palazzo Poggi;12011.0
2021-09-24;Facoltà di Giurisprudenza;19375.0
2021-09-24;Piazza Rossini (Palazzo Malvezzi);17681.0
2021-09-24;Piazza Verdi;23772.0
2021-09-25;Via San Giacomo;0.0
2021-09-25;Piazza Puntoni (via Zamboni);0.0
2021-09-25;Porta San Donato;25052.0
2021-09-25;Piazza Scaravilli;5750.0
2021-09-26;Via San Giacomo;0.0
2021-09-26;Piazza Puntoni (via Zamboni);0.0
2021-09-26;Palazzo Poggi;0.0
2021-09-26;Via del Guasto;2509.0
2021-09-26;Piazza Rossini (Palazzo Malvezzi);13390.0
2021-09-27;Via San Giacomo;0.0
2021-09-27;Piazza Puntoni (via Zamboni);0.0
2021-09-27;Piazza Scaravilli;12585.0
2021-09-28;Via San Giacomo;0.0
2021-09-28;Piazza Puntoni (via Zamboni);0.0
2021-09-28;Palazzo Poggi;10749.0
2021-09-28;Porta San Donato;19523.0
2021-09-28;Piazza Rossini (Palazzo Malvezzi);10376.0
2021-09-29;Via San Giacomo;0.0
2021-09-30;Via del Guasto;4386.0
2021-09-30;Piazza Rossini (Palazzo Malvezzi);14886.0
2021-09-30;Piazza Scaravilli;10660.0
2021-09-30;Piazza Verdi;18938.0
2021-09-30;2 Torri (inizio portico Via Zamboni);14892.0
2021-10-01;Piazza Puntoni (via Zamboni);0.0
2021-10-01;Via del Guasto;4577.0
2021-10-01;2 Torri (inizio portico Via Zamboni);17570.0
2021-10-02;Via San Giacomo;0.0
2021-10-02;Porta San Donato;24065.0
2021-10-03;Entire Site+B23;68503.0
2021-10-03;Piazza Puntoni (via Zamboni);0.0
2021-10-03;Piazza Scaravilli;3974.0
2021-10-04;Via San Giacomo;0.0
2021-10-04;Piazza Puntoni (via Zamboni);0.0
2021-10-04;Piazza Rossini (Palazzo Malvezzi);11893.0
2021-10-04;Piazza Scaravilli;3894.0
2021-10-05;Piazza Puntoni (via Zamboni);0.0
2021-10-05;Porta San Donato;24339.0
2021-10-06;Piazza Puntoni (via Zamboni);0.0
2021-10-06;Piazza Rossini (Palazzo Malvezzi);15802.0
2021-10-06;2 Torri (inizio portico Via Zamboni);15153.0
2021-10-07;Via San Giacomo;0.0
2021-10-07;Porta San Donato;23144.0
2021-10-07;Piazza Scaravilli;17886.0
2021-10-07;2 Torri (inizio portico Via Zamboni);14652.0
2021-10-08;Via San Giacomo;0.0
2021-10-08;Via del Guasto;4752.0
2021-10-08;Facoltà di Giurisprudenza;20112.0
2021-10-08;Piazza Rossini (Palazzo Malvezzi);16960.0
2021-10-08;2 Torri (inizio portico Via Zamboni);16151.0
2021-10-09;Via San Giacomo;0.0
2021-10-09;Piazza Puntoni (via Zamboni);0.0
2021-10-09;Piazza Verdi;17780.0
2021-10-09;2 Torri (inizio portico Via Zamboni);17927.0
2021-10-10;Porta San Donato;17275.0
2021-10-10;Piazza Rossini (Palazzo Malvezzi);13506.0
2021-10-10;Piazza Verdi;15169.0
2021-10-11;Via San Giacomo;0.0
2021-10-11;Palazzo Poggi;11562.0
2021-10-11;Porta San Donato;22686.0
2021-10-11;Facoltà di Giurisprudenza;16022.0
2021-10-11;Piazza Rossini (Palazzo Malvezzi);12516.0
2021-10-11;Piazza Verdi;15732.0
2021-10-12;Piazza Scaravilli;12891.0
2021-10-13;Via San Giacomo;0.0
2021-10-13;Via del Guasto;5810.0
2021-10-14;Palazzo Poggi;14450.0
2021-10-14;Via del Guasto;5187.0
2021-10-14;Porta San Donato;25498.0
2021-10-14;Facoltà di Giurisprudenza;19579.0
2021-10-14;Piazza Verdi;23356.0
2021-10-15;Palazzo Poggi;12087.0
2021-10-15;2 Torri (inizio portico Via Zamboni);21687.0
2021-10-16;Facoltà di Giurisprudenza;23632.0
2021-10-18;Porta San Donato;27029.0
2021-10-19;Facoltà di Giurisprudenza;17284.0
2021-10-19;Piazza Scaravilli;12456.0
2021-10-19;Piazza Verdi;20112.0
2021-10-19;2 Torri (inizio portico Via Zamboni);16657.0
2021-10-20;Via San Giacomo;0.0
2021-10-20;Palazzo Poggi;12868.0
2021-10-21;Facoltà di Giurisprudenza;21713.0
2021-10-21;Piazza Rossini (Palazzo Malvezzi);16636.0
2021-10-21;Piazza Scaravilli;13049.0
2021-10-21;Piazza Verdi;25958.0
2021-10-22;Piazza Verdi;26790.0
2021-10-23;Via San Giacomo;0.0
2021-10-23;Palazzo Poggi;1631.0
2021-10-23;Piazza Rossini (Palazzo Malvezzi);23608.0
2021-10-24;Via San Giacomo;0.0
2021-10-24;Palazzo Poggi;0.0
2021-10-24;Via del Guasto;3540.0
2021-10-24;Facoltà di Giurisprudenza;22935.0
2021-10-24;Piazza Rossini (Palazzo Malvezzi);20105.0
2021-10-24;Piazza Scaravilli;8527.0
2021-10-25;Piazza Puntoni (via Zamboni);0.0
2021-10-25;Porta San Donato;26172.0
2021-10-25;Piazza Rossini (Palazzo Malvezzi);13360.0
2021-10-25;Piazza Verdi;18715.0
2021-10-26;Palazzo Poggi;10283.0
2021-10-26;Porta San Donato;26645.0
2021-10-26;Piazza Rossini (Palazzo Malvezzi);16288.0
2021-10-27;Via del Guasto;5201.0
2021-10-27;Piazza Verdi;23439.0
2021-10-28;Piazza Puntoni (via Zamboni);0.0
2021-10-28;Palazzo Poggi;11567.0
2021-10-28;Facoltà di Giurisprudenza;18295.0
2021-10-28;Piazza Scaravilli;14495.0
2021-10-28;Piazza Verdi;21268.0
2021-10-29;Palazzo Poggi;6222.0
2021-10-29;Porta San Donato;28388.0
2021-10-29;Piazza Verdi;24638.0
2021-10-29;2 Torri (inizio portico Via Zamboni);22146.0
2021-10-30;Via San Giacomo;0.0
2021-10-30;Palazzo Poggi;104.0
2021-10-30;Via del Guasto;3735.0
2021-10-30;Piazza Rossini (Palazzo Malvezzi);22566.0
2021-10-31;Porta San Donato;22181.0
2021-10-31;Facoltà di Giurisprudenza;30413.0
2021-10-31;Piazza Rossini (Palazzo Malvezzi);25701.0
2021-10-31;Piazza Scaravilli;8574.0
2021-11-01;Piazza Puntoni (via Zamboni);0.0
2021-11-01;Via del Guasto;2684.0
2021-11-01;Piazza Scaravilli;7728.0
2021-11-01;2 Torri (inizio portico Via Zamboni);19126.0
2021-11-02;Piazza Scaravilli;9192.0
2021-11-02;2 Torri (inizio portico Via Zamboni);18483.0
2021-11-03;Piazza Puntoni (via Zamboni);0.0
2021-11-03;Porta San Donato;25120.0
2021-11-03;2 Torri (inizio portico Via Zamboni);16758.0
2021-11-04;Via San Giacomo;0.0
2021-11-04;Piazza Puntoni (via Zamboni);0.0
2021-11-04;Via del Guasto;5073.0
2021-11-04;Piazza Scaravilli;11447.0
2021-11-04;2 Torri (inizio portico Via Zamboni);18149.0
2021-11-05;Piazza Puntoni (via Zamboni);0.0
2021-11-05;Piazza Rossini (Palazzo Malvezzi);17715.0
2021-11-06;Via del Guasto;3674.0
2021-11-06;Piazza Scaravilli;9511.0
